SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt
Rex,experiment2,27,410,Recolored Region 27 to Color 1,6 36,3.5,recolor,27,1,26,0,,,1,6,5,2,1,True
Rex,experiment2,27,411,Recolored Region 36 to Color 3,,2.0,recolor,36,3,35,2,,,1,7,6,0,1,True
Rex,experiment2,28,412,"Game Started (45 regions, 9 conflicts)",2 3 9 10 15 17 21 24 26 37 40 41 42,0.0,game_started,,,,,45,9,1,1,,13,1,True
Rex,experiment2,28,413,Recolored Region 15 to Color 4,2 3 8 9 10 15 17 19 21 26 37 40 41 42,3.3,recolor,15,4,14,3,,,1,2,1,14,1,True
Rex,experiment2,28,414,Recolored Region 15 to Color 1,2 3 9 10 17 21 26 37 40 41 42,2.0,recolor,15,1,14,0,,,1,3,2,11,1,True
Rex,experiment2,28,415,Recolored Region 3 to Color 1,2 3 9 10 17 20 21 26 37 40 41 42,3.7,recolor,3,1,2,0,,,1,4,3,12,1,True
Rex,experiment2,28,416,Recolored Region 20 to Color 2,2 9 10 17 20 21 26 37 40 41 42 45,2.9,recolor,20,2,19,1,,,1,5,4,12,1,True
Rex,experiment2,28,417,Recolored Region 44 to Color 2,2 9 10 17 20 21 26 37 40 41 42 44 45,4.9,recolor,44,2,43,1,,,1,6,5,13,1,True
Rex,experiment2,28,418,Recolored Region 44 to Color 1,2 9 10 17 20 21 26 37 40 41 42 45,4.3,recolor,44,1,43,0,,,1,7,6,12,1,True
Rex,experiment2,28,419,Recolored Region 16 to Color 3,2 9 10 17 20 21 26 37 40 41 42 45,2.7,recolor,16,3,15,2,,,1,8,7,12,1,True
Rex,experiment2,28,420,Recolored Region 45 to Color 1,2 9 10 17 20 21 26 37 40 41 42,2.3,recolor,45,1,44,0,,,1,9,8,11,1,True
Rex,experiment2,28,421,Recolored Region 10 to Color 3,2 17 20 21 26 37 40 41 42,9.2,recolor,10,3,9,2,,,1,10,9,9,1,True
Rex,experiment2,28,422,Recolored Region 2 to Color 1,17 20 21 37 40 41 42,4.5,recolor,2,1,1,0,,,1,11,10,7,1,True
Rex,experiment2,28,423,Recolored Region 40 to Color 2,14 17 20 21 40 41 42,5.9,recolor,40,2,39,1,,,1,12,11,7,1,True
Rex,experiment2,28,424,Recolored Region 20 to Color 3,14 20 21 25 40 41 42,7.8,recolor,20,3,19,2,,,1,13,12,7,1,True
Rex,experiment2,28,425,Recolored Region 25 to Color 1,14 21 40 41 42,4.1,recolor,25,1,24,0,,,1,14,13,5,1,True
Rex,experiment2,28,426,Recolored Region 41 to Color 2,14 40,5.9,recolor,41,2,40,1,,,1,15,14,2,1,True
Rex,experiment2,28,427,Recolored Region 14 to Color 4,5 9 14,5.9,recolor,14,4,13,3,,,1,16,15,3,1,True
Rex,experiment2,28,428,Recolored Region 14 to Color 3,10 14,2.7,recolor,14,3,13,2,,,1,17,16,2,1,True
Rex,experiment2,28,429,Recolored Region 10 to Color 4,9 10,12.3,recolor,10,4,9,3,,,1,18,17,2,1,True
Rex,experiment2,28,430,Recolored Region 9 to Color 1,,16.0,recolor,9,1,8,0,,,1,19,18,0,1,True
Rex,experiment2,29,431,"Game Started (45 regions, 4 conflicts)",7 8 14 21 32 35 42,0.0,game_started,,,,,45,4,1,1,,7,1,True
Rex,experiment2,29,432,Recolored Region 32 to Color 3,7 8 14 21,4.9,recolor,32,3,31,2,,,1,2,1,4,1,True
Rex,experiment2,29,433,Recolored Region 7 to Color 3,8 21,3.8,recolor,7,3,6,2,,,1,3,2,2,1,True
Rex,experiment2,29,434,Recolored Region 8 to Color 1,8 27,4.7,recolor,8,1,7,0,,,1,4,3,2,1,True
Rex,experiment2,29,435,Recolored Region 35 to Color 2,8 20 27 35,4.4,recolor,35,2,34,1,,,1,5,4,4,1,True
Rex,experiment2,29,436,Recolored Region 27 to Color 4,20 27 29 35,2.2,recolor,27,4,26,3,,,1,6,5,4,1,True
Rex,experiment2,29,437,Recolored Region 20 to Color 4,20 27 29,0.6,recolor,20,4,19,3,,,1,7,6,3,1,True
Rex,experiment2,29,438,Recolored Region 27 to Color 2,,3.0,recolor,27,2,26,1,,,1,8,7,0,1,True
Rex,experiment2,30,439,"Game Started (45 regions, 7 conflicts)",2 3 11 14 24 27 29 32 34 44,0.0,game_started,,,,,45,7,1,1,,10,1,True
Rex,experiment2,30,440,Recolored Region 3 to Color 1,2 3 11 14 24 27 29 32 34 39 44,3.4,recolor,3,1,2,0,,,1,2,1,11,1,True
Rex,experiment2,30,441,Recolored Region 39 to Color 2,2 11 14 24 27 29 32 34 44,3.7,recolor,39,2,38,1,,,1,3,2,9,1,True
Rex,experiment2,30,442,Recolored Region 27 to Color 2,2 11 14 24 29 32 34 44,6.2,recolor,27,2,26,1,,,1,4,3,8,1,True
Rex,experiment2,30,443,Recolored Region 2 to Color 2,11 14 24 29 32 34 44,5.3,recolor,2,2,1,1,,,1,5,4,7,1,True
Rex,experiment2,30,444,Recolored Region 11 to Color 4,7 11 14 32 34 44,2.5,recolor,11,4,10,3,,,1,6,5,6,1,True
Rex,experiment2,30,445,Recolored Region 14 to Color 3,7 11 32 44,7.8,recolor,14,3,13,2,,,1,7,6,4,1,True
Rex,experiment2,30,446,Recolored Region 32 to Color 4,7 11 32 40,8.3,recolor,32,4,31,3,,,1,8,7,4,1,True
Rex,experiment2,30,447,Recolored Region 40 to Color 2,7 11 19 40,6.6,recolor,40,2,39,1,,,1,9,8,4,1,True
Rex,experiment2,30,448,Recolored Region 19 to Color 4,7 11,1.6,recolor,19,4,18,3,,,1,10,9,2,1,True
Rex,experiment2,30,449,Recolored Region 7 to Color 3,7 33,4.6,recolor,7,3,6,2,,,1,11,10,2,1,True
Rex,experiment2,30,450,Recolored Region 33 to Color 2,,2.4,recolor,33,2,32,1,,,1,12,11,0,1,True
